:global_means,GB_INPUT_B_11WP3_367A
:global_means,GB_INPUT_B_1WP2_14A
:global_means,GB_INPUT_B_1WP2_22A
:global_means,GB_INPUT_B_1WP2_27A
:global_means,GB_INPUT_B_1WP2_36A
:global_means,GB_INPUT_B_1WP3_165A
:global_means,GB_INFER_B_1WP1_1A
:global_means,GB_INPUT_B_14WP2_7A
:global_means,GB_INPUT_B_17WP2_7A
:global_means,GB_INPUT_B_17WP2_8A
:global_means,GB_INPUT_B_18WP2_2A
:global_means,GB_INPUT_B_18WP2_4A
:global_means,GB_INPUT_B_18WP2_6A
:global_means,GB_INPUT_B_1WP1_2A
:global_means,GB_INPUT_B_1WP4_1B
:global_means,GB_INPUT_B_1WP4_2B
:global_means,GB_INPUT_B_1WP4_3B
:global_means,GB_INPUT_B_39WP3_70B
:global_means,GB_INPUT_B_41WP3_40A
:global_means,GB_INPUT_B_4WP3_209A
:global_means,GB_INPUT_B_5WP1_22A
:global_means,GB_INPUT_B_5WP1_3A
:global_means,GB_INPUT_B_6WP3_240A
:global_means,GB_PROC_B_39WP3_14A
:global_means,GB_PROC_B_39WP3_15A
:global_means,GB_PROC_B_39WP3_16A
:global_means,GB_PROC_B_39WP3_17A
:global_means,GB_PROC_B_39WP3_18A
:global_means,GB_PROC_B_39WP3_19A
:global_means,GB_PROC_B_39WP3_1A
:global_means,GB_PROC_B_39WP3_20A
:global_means,GB_PROC_B_39WP3_21A
:global_means,GB_PROC_B_39WP3_22A
:global_means,GB_PROC_B_39WP3_23A
:global_means,GB_PROC_B_39WP3_24A
:global_means,GB_PROC_B_39WP3_25A
:global_means,GB_PROC_B_39WP3_29A
:global_means,GB_PROC_B_39WP3_2A
:global_means,GB_PROC_B_39WP3_30A
:global_means,GB_PROC_B_39WP3_31A
:global_means,GB_PROC_B_39WP3_32A
:global_means,GB_PROC_B_39WP3_33A
:global_means,GB_PROC_B_39WP3_34A
:global_means,GB_PROC_B_39WP3_35A
:global_means,GB_PROC_B_39WP3_36A
:global_means,GB_PROC_B_39WP3_37A
:global_means,GB_PROC_B_39WP3_38A
:global_means,GB_PROC_B_39WP3_39A
:global_means,GB_PROC_B_39WP3_40A
:global_means,GB_PROC_B_39WP3_41A
:global_means,GB_PROC_B_39WP3_42A
:global_means,GB_PROC_B_39WP3_46A
:global_means,GB_PROC_B_39WP3_47A
:global_means,GB_PROC_B_39WP3_7A
:global_means,GB_PROC_B_39WP3_8A
:global_means,GB_PROC_B_40WP3_10A
:global_means,GB_PROC_B_40WP3_13A
:global_means,GB_PROC_B_40WP3_15A
:global_means,GB_PROC_B_40WP3_17A
:global_means,GB_PROC_B_40WP3_19A
:global_means,GB_PROC_B_40WP3_1A
:global_means,GB_PROC_B_40WP3_21A
:global_means,GB_PROC_B_40WP3_23A
:global_means,GB_PROC_B_40WP3_25A
:global_means,GB_PROC_B_40WP3_27A
:global_means,GB_PROC_B_40WP3_29A
:global_means,GB_PROC_B_40WP3_2A
:global_means,GB_PROC_B_40WP3_31A
:global_means,GB_PROC_B_40WP3_33A
:global_means,GB_PROC_B_40WP3_35A
:global_means,GB_PROC_B_40WP3_39A
:global_means,GB_PROC_B_40WP3_3A
:global_means,GB_PROC_B_40WP3_40A
:global_means,GB_PROC_B_40WP3_41A
:global_means,GB_PROC_B_40WP3_42A
:global_means,GB_PROC_B_40WP3_43A
:global_means,GB_PROC_B_40WP3_44A
:global_means,GB_PROC_B_40WP3_45A
:global_means,GB_PROC_B_40WP3_46A
:global_means,GB_PROC_B_40WP3_47A
:global_means,GB_PROC_B_40WP3_48A
:global_means,GB_PROC_B_40WP3_49A
:global_means,GB_PROC_B_40WP3_4A
:global_means,GB_PROC_B_40WP3_50A
:global_means,GB_PROC_B_40WP3_51A
:global_means,GB_PROC_B_40WP3_52A
:global_means,GB_PROC_B_40WP3_53A
:global_means,GB_PROC_B_40WP3_54A
:global_means,GB_PROC_B_40WP3_55A
:global_means,GB_PROC_B_40WP3_56A
:global_means,GB_PROC_B_40WP3_57A
:global_means,GB_PROC_B_40WP3_58A
:global_means,GB_PROC_B_40WP3_9A
:global_means,GB_PROC_B_41WP3_10A
:global_means,GB_PROC_B_41WP3_11A
:global_means,GB_PROC_B_41WP3_12A
:global_means,GB_PROC_B_41WP3_13A
:global_means,GB_PROC_B_41WP3_14A
:global_means,GB_PROC_B_41WP3_15A
:global_means,GB_PROC_B_41WP3_16A
:global_means,GB_PROC_B_41WP3_17A
:global_means,GB_PROC_B_41WP3_18A
:global_means,GB_PROC_B_41WP3_1A
:global_means,GB_PROC_B_41WP3_20A
:global_means,GB_PROC_B_41WP3_2A
:global_means,GB_PROC_B_41WP3_3A
:global_means,GB_PROC_B_41WP3_4A
:global_means,GB_PROC_B_41WP3_5A
:global_means,GB_PROC_B_41WP3_6A
:global_means,GB_PROC_B_41WP3_7A
:global_means,GB_PROC_B_41WP3_8A
:global_means,GB_PROC_B_41WP3_9A
:global_means,GB_RFLAG_B_2WP3_01A
:global_means,GB_ROUT_B_43WP3_13A
:global_means,HIGH_PROFILE
:global_means,LAR_PROC_B_39WP3_53A
:global_means,LAR_PROC_B_39WP3_54A
:global_means,LAR_PROC_B_40WP3_29A
:global_means,LAR_PROC_B_40WP3_30A
:global_means,LAR_PROC_B_40WP3_31A
:global_means,LAR_PROC_B_40WP3_32A
:global_means,LAR_INPUT_B_37WP2_4A
:global_means,LAR_PER_RES_INPUT_B_37WP2_7A
:global_means,MEANS_EVIDENCE_REQD
:global_means,MEANS_TASK_AUTO_GEN
:global_merits,ACTION_AGAINST_POLICE
:global_merits,ACTUAL_LIKELY_COSTS_EXCEED_25K
:global_merits,AMENDMENT
:global_merits,APP_BROUGHT_BY_PERSONAL_REP
:global_merits,COPY_SEPARATE_STATEMENT
:global_merits,CLIENT_HAS_RECEIVED_LA_BEFORE
:global_merits,COST_LIMIT_CHANGED
:global_merits,COURT_ATTEND_IN_LAST_12_MONTHS
:global_merits,DECLARATION_IDENTIFIER
:global_merits,ECF_FLAG
:global_merits,ECFDV_18A
:global_merits,EVID_DEC_AGAINST_INSTRUCTIONS
:global_merits,EVIDENCE_AMD_CORRESPONDENCE
:global_merits,EVIDENCE_AMD_COUNSEL_OPINION
:global_merits,EVIDENCE_AMD_COURT_ORDER
:global_merits,EVIDENCE_AMD_EXPERT_RPT
:global_merits,EVIDENCE_AMD_PLEADINGS
:global_merits,EVIDENCE_AMD_SOLICITOR_RPT
:global_merits,EVIDENCE_CA_CRIME_PROCS
:global_merits,EVIDENCE_CA_FINDING_FACT
:global_merits,EVIDENCE_CA_INJ_PSO
:global_merits,EVIDENCE_CA_POLICE_BAIL
:global_merits,EVIDENCE_CA_POLICE_CAUTION
:global_merits,EVIDENCE_CA_PROTECTIVE_INJ
:global_merits,EVIDENCE_CA_SOCSERV_ASSESS
:global_merits,EVIDENCE_CA_SOCSERV_LTTR
:global_merits,EVIDENCE_CA_UNSPENT_CONVICTION
:global_merits,EVIDENCE_COPY_PR_ORDER
:global_merits,EVIDENCE_DV_CONVICTION
:global_merits,EVIDENCE_DV_COURT_ORDER
:global_merits,EVIDENCE_DV_CRIM_PROCS_2A
:global_merits,EVIDENCE_DV_DVPN_2
:global_merits,EVIDENCE_DV_FIN_ABUSE
:global_merits,EVIDENCE_DV_FINDING_FACT_2A
:global_merits,EVIDENCE_DV_HEALTH_LETTER
:global_merits,EVIDENCE_DV_HOUSING_AUTHORITY
:global_merits,EVIDENCE_DV_IDVA
:global_merits,EVIDENCE_DV_IMMRULES_289A
:global_merits,EVIDENCE_DV_PARTY_ON_BAIL_2A
:global_merits,EVIDENCE_DV_POLICE_CAUTION_2A
:global_merits,EVIDENCE_DV_PROT_INJUNCT
:global_merits,EVIDENCE_DV_PUB_BODY
:global_merits,EVIDENCE_DV_PUBLIC_BODY
:global_merits,EVIDENCE_DV_REFUGE
:global_merits,EVIDENCE_DV_SUPP_SERVICE
:global_merits,EVIDENCE_DV_SUPPORT_ORG
:global_merits,EVIDENCE_DV_UNDERTAKING_2A
:global_merits,EVIDENCE_EXISTING_COUNSEL_OP
:global_merits,EVIDENCE_EXISTING_CT_ORDER
:global_merits,EVIDENCE_EXISTING_EXPERT_RPT
:global_merits,EVIDENCE_EXISTING_STATEMENT
:global_merits,EVIDENCE_EXPERT_REPORT
:global_merits,EVIDENCE_ICACU_LETTER
:global_merits,EVIDENCE_IQ_CORONER_CORR
:global_merits,EVIDENCE_IQ_COSTS_SCHEDULE
:global_merits,EVIDENCE_IQ_REPORT_ON_DEATH
:global_merits,EVIDENCE_LETTER_BEFORE_ACTION
:global_merits,EVIDENCE_MEDIATOR_APP7A
:global_merits,EVIDENCE_OMBUDSMAN_COMP_RPT
:global_merits,EVIDENCE_PLEADINGS_REQUIRED
:global_merits,EVIDENCE_PR_AGREEMENT
:global_merits,EVIDENCE_PRE_ACTION_DISCLOSURE
:global_merits,EVIDENCE_RELEVANT_CORR_ADR
:global_merits,EVIDENCE_RELEVANT_CORR_SETTLE
:global_merits,EVIDENCE_WARNING_LETTER
:global_merits,EXISTING_COUNSEL_OPINION
:global_merits,EXISTING_EXPERT_REPORTS
:global_merits,FH_LOWER_PROVIDED
:global_merits,HIGH_PROFILE
:global_merits,MENTAL_HEAL_ACT_MENTAL_CAP_ACT
:global_merits,MERITS_EVIDENCE_REQD
:global_merits,NEGOTIATION_CORRESPONDENCE
:global_merits,OTHER_PARTIES_MAY_BENEFIT
:global_merits,OTHERS_WHO_MAY_BENEFIT
:global_merits,PROCS_ARE_BEFORE_THE_COURT
:global_merits,UPLOAD_SEPARATE_STATEMENT
:global_merits,URGENT_FLAG
:global_merits,NON_MAND_EVIDENCE_AMD_CORR
:global_merits,NON_MAND_EVIDENCE_AMD_COUNSEL
:global_merits,NON_MAND_EVIDENCE_AMD_CT_ORDER
:global_merits,NON_MAND_EVIDENCE_AMD_EXPERT
:global_merits,NON_MAND_EVIDENCE_AMD_PLEAD
:global_merits,NON_MAND_EVIDENCE_AMD_SOLS_RPT
:global_merits,NON_MAND_EVIDENCE_CORR_ADR
:global_merits,NON_MAND_EVIDENCE_CORR_SETTLE
:global_merits,NON_MAND_EVIDENCE_COUNSEL_OP
:global_merits,NON_MAND_EVIDENCE_CTORDER
:global_merits,NON_MAND_EVIDENCE_EXPERT_EXIST
:global_merits,NON_MAND_EVIDENCE_EXPERT_RPT
:global_merits,NON_MAND_EVIDENCE_ICA_LETTER
:global_merits,NON_MAND_EVIDENCE_LTTR_ACTION
:global_merits,NON_MAND_EVIDENCE_OMBUD_RPT
:global_merits,NON_MAND_EVIDENCE_PLEADINGS
:global_merits,NON_MAND_EVIDENCE_PRE_ACT_DISC
:global_merits,NON_MAND_EVIDENCE_SEP_STATE
:global_merits,NON_MAND_EVIDENCE_WARNING_LTTR
:opponent_merits,PARTY_IS_A_CHILD
:opponent_merits,RELATIONSHIP_CASE_AGENT
:opponent_merits,RELATIONSHIP_CASE_BENEFICIARY
:opponent_merits,RELATIONSHIP_CASE_CHILD
:opponent_merits,RELATIONSHIP_CASE_GAL
:opponent_merits,RELATIONSHIP_CASE_INT_PARTY
:opponent_merits,RELATIONSHIP_CASE_INTERVENOR
:opponent_merits,RELATIONSHIP_CHILD
:opponent_merits,RELATIONSHIP_CIVIL_PARTNER
:opponent_merits,RELATIONSHIP_CUSTOMER
:opponent_merits,RELATIONSHIP_EMPLOYEE
:opponent_merits,RELATIONSHIP_EMPLOYER
:opponent_merits,RELATIONSHIP_EX_CIVIL_PARTNER
:opponent_merits,RELATIONSHIP_EX_HUSBAND_WIFE
:opponent_merits,RELATIONSHIP_GRANDPARENT
:opponent_merits,RELATIONSHIP_HUSBAND_WIFE
:opponent_merits,RELATIONSHIP_LANDLORD
:opponent_merits,RELATIONSHIP_LEGAL_GUARDIAN
:opponent_merits,RELATIONSHIP_LOCAL_AUTHORITY
:opponent_merits,RELATIONSHIP_MEDICAL_PRO
:opponent_merits,RELATIONSHIP_OTHER_FAM_MEMBER
:opponent_merits,RELATIONSHIP_PARENT
:opponent_merits,RELATIONSHIP_PROPERTY_OWNER
:opponent_merits,RELATIONSHIP_SOL_BARRISTER
:opponent_merits,RELATIONSHIP_STEP_PARENT
:opponent_merits,RELATIONSHIP_SUPPLIER
:opponent_merits,RELATIONSHIP_TENANT
:opponent_merits,RELATIONSHIP_NONE
:opponent_merits,OTHER_PARTY_ORG
:proceeding_merits,UNLAWFUL_REMOVAL_OF_CHILDREN_C
